314.7;254.4;279.5
605.2;497.9;598.7
536.9;475.0;604.7
466.5;381.6;380.0
516.1;463.3;437.6
678.6;495.1;598.6
515.7;484.2;489.2
347.3;323.1;347.0
477.3;399.8;460.2
824.7;685.5;746.1
928.4;575.3;689.0
521.5;495.4;489.2
415.0;372.1;394.4
451.4;338.0;373.2
452.7;352.5;381.8
622.8;559.1;541.4
460.8;397.4;482.0
503.5;391.9;537.4
496.1;427.5;502.6
398.9;327.8;327.2
374.2;333.3;358.9
504.3;427.6;526.0
641.2;361.1;447.7
407.3;348.4;367.5
490.7;457.9;504.3
357.9;339.2;375.1
316.0;295.2;227.8
