61.7;47.9;49.7
269.0;220.7;243.7
119.4;106.6;105.3
245.3;252.7;279.5
174.3;168.2;164.5
110.9;98.5;82.6
161.4;123.4;133.9
40.6;40.1;36.7
235.2;226.8;213.6
218.4;206.4;189.5
175.8;177.0;171.1
103.2;103.3;90.2
186.7;181.6;150.8
284.6;293.5;275.3
317.9;309.8;283.6
155.8;138.5;125.5
150.1;156.2;147.5
114.1;136.0;143.6
173.9;168.0;176.7
438.9;344.2;279.6
404.9;370.4;391.8
267.0;224.1;214.6
211.5;186.4;155.3
150.3;145.5;124.4
123.3;113.4;125.9
299.4;282.0;249.0
43.6;51.6;31.7
